name,longitude,latitude,transport_modes
"Camuns, Sutscheins",9.20028576716,46.70522387299,BUS
"Camuns, spv.",9.19501408036,46.71203550988,BUS
"Camuns, vitg",9.19712533898,46.70336513643,BUS
"Caneggio, La Costa",9.02955085218,45.87308011781,BUS
"Caneggio, Paese",9.03199092908,45.87194786149,BUS
"Caneggio, S. Antonio",9.03211650389,45.87006567024,BUS
"Caneggio, Sotto Ronco",9.0324971911,45.86809888319,BUS
"Canobbio, Cioss",8.96407907347,46.03306666436,BUS
"Canobbio, Corba",8.96081112509,46.03214818467,BUS
"Canobbio, Ganna",8.96725380369,46.04080619942,BUS
"Canobbio, Mercato Resega",8.96719529113,46.02763508616,BUS
"Canobbio, Paese",8.96325515765,46.03605535542,BUS
"Canobbio, Stazione",8.9638929615,46.03733375235,BUS
"Canols, Rothornbahn",9.55601542382,46.74052129149,BUS
Cantonetto di Gentilino,8.91140969087,45.98739694647,BUS
"Capolago, Piazza",8.98156206403,45.90656217401,BUS
"Capolago, Posta",8.97735864259,45.90465845626,BUS
"Capolago, Stazione",8.97935085656,45.90401035329,BUS
"Cappella-Agnuzzo, Stazione",8.92399431259,45.99311560521,BUS
"Carabbia, Al Canvetto",8.93710421819,45.97551443841,BUS
"Carabbia, Paese",8.938120271,45.97256785164,BUS
"Carabietta, Paese",8.89894266679,45.96858476452,BUS
Carasso,9.01541197695,46.20349873072,BUS
Carena,9.08622966692,46.1683601908,BUS
"Carnago, Arbustello",8.95012882517,46.04944067944,BUS
"Carnago, Chiesa",8.95028006669,46.05303752249,BUS
"Carnago, Deca",8.94703599562,46.04646808344,BUS
"Carnago, Paese",8.94923664629,46.05271947063,BUS
"Carnago, Rotonda",8.95021763694,46.05171577441,BUS
"Carona, Bellavista",8.93878887909,45.96025094076,BUS
"Carona, Ciona",8.93930367371,45.96584924787,BUS
"Carona, Nodivra",8.94078913152,45.96309430776,BUS
"Carona, Paese",8.93605381407,45.95741732867,BUS
"Carouge GE, Battelle",6.13929897949,46.1789294766,BUS
"Carouge GE, Baumgartner",6.13897671942,46.17235808101,BUS
"Carouge GE, Fillion",6.14504771008,46.17791594923,BUS
"Carouge GE, Fontenette",6.14622825818,46.18515346187,BUS
"Carouge GE, Gavard",6.13566108966,46.18535622615,BUS
"Carouge GE, Grange-Collomb",6.13820238251,46.17549804201,BUS
"Carouge GE, Moraines",6.14445194238,46.18227256944,BUS
"Carouge GE, Rue des Mouettes",6.13709809481,46.18863866928,BUS
"Carouge GE, Stade de Genève",6.12882177344,46.17943805097,BUS
"Carouge GE, Tours",6.13531676832,46.18350789629,BUS
"Carouge GE, Val-d'Arve",6.15013592967,46.18462481817,BUS
"Carrouge VD, Champ du Trey",6.77404950505,46.60220703913,BUS
"Carrouge VD, Croix d'Or",6.76450896555,46.59866402062,BUS
"Carrouge VD, Ecorcheboeuf",6.76110998828,46.59912057875,BUS
"Carrouge VD, Gustave Roud",6.77191224369,46.60328055528,BUS
"Carrouge VD, Le Borgeau",6.78687974168,46.60070171907,BUS
"Carrouge VD, centre",6.77634326023,46.60634415597,BUS
"Cartigny, Croix-en-Champagne",6.03337238692,46.17216206808,BUS
"Cartigny, Eaumorte croisée",6.02495387072,46.16620875688,BUS
"Cartigny, La Passe",6.02159438507,46.16990936036,BUS
"Cartigny, Moulin-de-Vert",6.02209006907,46.17500883504,BUS
"Cartigny, Petite-Grave",6.04151028721,46.17347778892,BUS
"Cartigny, village",6.02001496076,46.17294360508,BUS
"Carì, Condomini",8.8201598545,46.49367204452,BUS
"Carì, Paese",8.81740555967,46.49345359357,BUS
"Carì, Ticc di Dentro",8.82458288899,46.49342922633,BUS
"Casaccia, Cavril",9.68293499277,46.39870540771,BUS
"Casaccia, Löbbia",9.65995062369,46.37551707948,BUS
"Casaccia, Villaggio",9.66551807492,46.39015762437,BUS
"Casenzano, La Tempelina",8.80042678029,46.12685167763,BUS
"Casenzano, Maggiolo",8.79486928691,46.12555109271,BUS
"Casenzano, Paese",8.80344089689,46.12837172332,BUS
"Casenzano, Roncaccio",8.80840488489,46.13023690928,BUS
"Casima, Al Fosso",9.03846291325,45.89245042423,BUS
"Casima, Paese",9.03485526118,45.89024345412,BUS
"Casoro, Paese",8.90837148448,45.95263623739,BUS
"Cassarate, Lago",8.96881186162,46.00557000972,BUS
"Cassarate, Lanchetta",8.9659501035,46.00595147752,BUS
"Cassarate, Lido",8.96268023587,46.00605754979,BUS
"Cassarate, Monte Brè",8.9698380714,46.00533112437,BUS
"Cassarate, Scuole",8.96661870193,46.00748021388,BUS
"Cassina d'Agno,Centro Sportivo",8.8915607117,45.99182959843,BUS
"Castagnola, Capolinea",8.9751851587,46.00172235853,BUS
"Castagnola, Posta",8.97651897299,46.00140723342,BUS
"Castagnola, Roncaccio",8.98595558488,46.00311864881,BUS
"Castagnola, S. Domenico",8.97569809543,46.00113953419,BUS
"Castagnola, S. Giorgio",8.97900116974,46.00290281264,BUS
"Castagnola, S. Grato",8.98425776899,46.00212650049,BUS
"Castagnola, S. Michele",8.97389402016,46.00355741065,BUS
"Castagnola, Salita Olivi",8.9778191317,46.00173135361,BUS
"Castagnola, Serenella",8.97331965059,46.00241360365,BUS
"Castagnola, Tamporiva",8.98003353797,46.00151210672,BUS
"Castagnola, Vallée",8.97643065754,46.00239813162,BUS
"Castagnola, Villa Favorita",8.97127871035,46.00329614716,BUS
"Castaneda, Al Ronc",9.13809787402,46.25936809913,BUS
"Castaneda, Alla Leura",9.14187942982,46.25958113516,BUS
"Castaneda, Paese",9.13881544449,46.25700890038,BUS
"Castaneda, Tevegno",9.12003156954,46.2590713191,BUS
"Castasegna, Dogana nuova",9.51477264361,46.33300619076,BUS
"Castasegna, Farzett",9.53692383326,46.33437959712,BUS
"Castasegna, Sura",9.51887953336,46.33440661225,BUS
"Castasegna, Vecchia Dogana",9.51406076168,46.33341519034,BUS
"Castel S. Pietro, Scuole",9.00513387326,45.86015270698,BUS
"Castel S.Pietro, Al Mulino",8.99324730487,45.86647195226,BUS
"Castel S.Pietro, Al Roccolo",9.01226626372,45.86323792474,BUS
"Castel S.Pietro, Bv. Corteglia",8.9964389301,45.86367460391,BUS
"Castel S.Pietro, Obino",9.01283921351,45.86435453139,BUS
"Castel S.Pietro, Posta",9.00895664869,45.86188971828,BUS
"Castel S.Pietro,Pte Loverciano",9.00300641416,45.86321439563,BUS
"Castelrotto, Ospedale",8.83911369482,45.99271943957,BUS
"Castelrotto, Valleggiolo",8.83957893103,45.9952597683,BUS
"Castiel, Dorf",9.60522620501,46.83970928823,BUS
"Castiel, Galgenbühl",9.62450695865,46.83591359943,BUS
"Castione, Alle Cave",9.041298912,46.2293441374,BUS
"Castione, Chiesa",9.04648049622,46.22744404698,BUS
"Castione, Posta",9.04423726854,46.22699007317,BUS
"Castione, Scuole Elementari",9.05143609923,46.22536698864,BUS
"Castione, Scuole Medie",9.05002693344,46.22593593893,BUS
"Castione, Stazione",9.0417560935,46.22445177151,BUS
"Castione, Via Cantonale",9.04578806128,46.2246286781,BUS
"Castione, Via Corogna",9.04497068686,46.2250451871,BUS
"Castione, Via S. Bernardino",9.051051331,46.2241938038,BUS
"Castione, Villaggio",9.04896480195,46.22552819509,BUS
"Castrisch, Isla",9.21499729156,46.77416252674,BUS
"Castrisch, Schleps",9.22481912799,46.7734592948,BUS
"Castrisch, vitg",9.23141909952,46.77619913601,BUS
"Castro, Molino di Castro",8.92868494975,46.46693697999,BUS
"Castro, Paese",8.92738728362,46.47183951033,BUS
Catto,8.73492964456,46.50371846183,BUS
"Cauco, Bodio",9.11929980607,46.33196361953,BUS
"Cauco, ponte",9.11859789818,46.33614897306,BUS
"Caux, gare",6.93799457631,46.43123502701,BUS
Cavagnago,8.88126660488,46.41327859429,BUS
Cavaione,10.11783913006,46.24920412096,BUS
"Cavardiras, Via Sogn Antoni",8.88446296256,46.70994449828,BUS
"Cavergno, Paese",8.60682690866,46.34481482967,BUS
"Cavergno, S. Luigi",8.60228151083,46.34701833344,BUS
"Cavergno, Vingera",8.61050870342,46.34385914816,BUS
"Caviano, Casa Fois",8.76607606572,46.10838569581,BUS
"Caviano, Paese",8.76550957372,46.10689888718,BUS
"Cavigliano, Bivio Onsernone",8.71603433995,46.18423050078,BUS
"Cavigliano, Via Stazione",8.7205116102,46.18522164152,BUS
"Cazis, Abzw. Klinik Beverin",9.42636515982,46.72914040177,BUS
"Cazis, Ausserdorf",9.42723800656,46.72512991556,BUS
"Cazis, Bündner Arena",9.42337294045,46.7527321503,BUS
"Cazis, Cafluri",9.43015638341,46.71982394363,BUS
"Cazis, Dorf",9.42820368689,46.72257553471,BUS
"Cazis, Siedlung Realta",9.42752408844,46.73395231656,BUS
"Celerina, Buogl",9.864638,46.510334,BUS
"Celerina, Centrum",9.86084280639,46.51292322758,BUS
"Celerina, Cresta Kulm",9.8521740639,46.50872540296,BUS
"Celerina, Cresta Palace",9.85777662073,46.51167245451,BUS
"Celerina, Felaria",9.85229822053,46.5087313184,BUS
"Celerina, Nuschpigna",9.85468984302,46.50942565946,BUS
"Celerina, Olympia Bob Run",9.85240491023,46.50383666809,BUS
"Celerina, Panorama",9.85462414621,46.50836236841,BUS
"Celerina, Pradatsch Suot",9.86308293504,46.51634775401,BUS
"Celerina, Provizel",9.86081152466,46.50984156701,BUS
"Celerina, Punt Schlattain",9.85941448509,46.51192789643,BUS
"Celerina, Rosatsch",9.86311554406,46.51377635406,BUS
"Celerina, Suot Crasta",9.85647497292,46.50900157534,BUS
"Celerina, Suot Mulin",9.85860106479,46.51008218425,BUS
"Celerina, Talstation",9.85429960706,46.51265772462,BUS
"Celerina, Trais Fluors",9.86200904568,46.51466550664,BUS
"Celerina, Vietta Saluver",9.86307151923,46.51478290976,BUS
"Cerentino, Bivio Corsopra",8.54557481853,46.31036137703,BUS
"Cerentino, Chiesa",8.54605331759,46.3077207155,BUS
"Cerentino, Paese",8.54695951593,46.30504887579,BUS
"Cerentino, Pedipiodi",8.53901464563,46.29989939971,BUS
"Cerentino, Ponte per Corino",8.54126530611,46.31423594436,BUS
"Cergnat, Les Noisetiers",7.03438647243,46.35316585914,BUS
"Cergnat, Pied de Crettaz",7.03106234597,46.34948364904,BUS
"Cergnat, église",7.04329380135,46.35739839649,BUS
"Cernesio, Paese",8.91975965863,45.95592367549,BUS
"Cerniat FR, L'Adde",7.16616236085,46.63899276894,BUS
"Cerniat FR, Les Riaux",7.16666039774,46.64381559657,BUS
"Cerniat FR, bif.",7.14861552318,46.62087711113,BUS
"Cerniat FR, village",7.15921249678,46.63430715217,BUS
"Cerniat FR, église",7.1564922225,46.63257326502,BUS
"Cerniaz VD, La Croisée",6.89808672669,46.72737855165,BUS
"Cernier, Bois du Pâquier",6.89562858675,47.05762159505,BUS
"Cernier, Crêt Debély",6.90554121257,47.06012389044,BUS
"Cernier, Evologia",6.9080516953,47.05916406819,BUS
"Cernier, centre",6.90210023207,47.05935223445,BUS
"Certara, Cardaiolo",9.05487769746,46.08628851623,BUS
"Certara, Paese",9.05884006752,46.08516993139,BUS
"Certenago, Paese",8.92359524093,45.98745272119,BUS
"Certoux, Foulon",6.08422774832,46.15552827319,BUS
"Certoux, village",6.08165349679,46.15596515372,BUS
"Cery-Fleur-de-Lys, gare",6.60525855514,46.54464739522,BUS
"Cevio, Boscioli",8.6048568463,46.31355384878,BUS
"Cevio, Centro",8.60247861735,46.31708700237,BUS
"Cevio, Posta",8.60198378432,46.31702011433,BUS
"Cevio, Residenza Betulle",8.60472831945,46.32511583867,BUS
"Cevio, Rovana",8.59889723249,46.31354310259,BUS
"Cevio, Scuola Media",8.60271671326,46.32032333948,BUS
"Cevio, Visletto",8.61163923241,46.30716814725,BUS
"Cevio, centro scolastico",8.6023190797,46.32055234194,BUS
"Chabrey, village",6.98084912779,46.92648804446,BUS
"Chailly-Montreux, Bonnettes",6.89739055018,46.45474002175,BUS
"Chailly-Montreux, Combe",6.90081309684,46.45421700984,BUS
"Chailly-Montreux, P+R",6.89422742863,46.45322300418,BUS
"Chailly-Montreux, Poneyre",6.88856905952,46.45177237928,BUS
"Chailly-Montreux, Rottaz",6.89983665388,46.4519724247,BUS
"Chailly-Montreux, Saussaz",6.89080586458,46.45041076532,BUS
"Chailly-Montreux, bourg",6.89149325841,46.45459518531,BUS
"Chailly-Montreux, village",6.89240054867,46.45328001996,BUS
"Chalais, Bozon",7.50919917588,46.26895977581,BUS
"Chalais, Les Noyers",7.49974675256,46.264071589,BUS
"Chalais, Les Zittes",7.51692829731,46.2704390277,BUS
"Chalais, poste",7.50654509229,46.26567798025,BUS
"Chalais, téléphérique",7.5118409178,46.26857130641,BUS
Challhöchi,7.45873807167,47.4504919707,BUS
"Cham, Alpenblick",8.47301573979,47.18390641041,BUS
"Cham, Bahnhof",8.45667463758,47.17802512144,BUS
"Cham, Bahnhofstrasse",8.45604417211,47.17955993097,BUS
"Cham, Chamerried",8.47492187834,47.18694773822,BUS
"Cham, Eich",8.46955457291,47.18231827144,BUS
"Cham, Eizmoos",8.45473451935,47.19396426386,BUS
"Cham, Enikerweg",8.45181959395,47.17941728809,BUS
"Cham, Gemeindehaus",8.45883489216,47.18061468738,BUS
"Cham, Gewerbestrasse",8.47473243705,47.18874855346,BUS
"Cham, Hammer",8.45171584906,47.18787395209,BUS
"Cham, Heiligkreuz",8.44375701948,47.19338596923,BUS
"Cham, Langacker",8.45338581542,47.19730447807,BUS
"Cham, Langweid",8.44675625732,47.18027134292,BUS
"Cham, Lindencham",8.44585255802,47.19183842801,BUS
"Cham, Lorzenpark",8.45628366217,47.19215148759,BUS
"Cham, Löbernmatt",8.46023646426,47.18492009261,BUS
"Cham, Neudorf",8.46128033237,47.18154650814,BUS
"Cham, Neuhof",8.45303154707,47.17653705015,BUS
"Cham, Niederwil",8.45159303894,47.21274742968,BUS
"Cham, Niederwil Schulhaus",8.44701296784,47.21139333464,BUS
"Cham, Oberwil",8.45886032756,47.2096248345,BUS
"Cham, Pavatex",8.45949897726,47.18776021352,BUS
"Cham, Pfad",8.45378306304,47.19945988404,BUS
"Cham, Riedstrasse",8.47811614274,47.1883582183,BUS
"Cham, Röhrliberg",8.45483779844,47.18550760993,BUS
"Cham, Städtli",8.4663793814,47.18186990558,BUS
"Chamblon, La Meunière",6.60597858746,46.77712777264,BUS
"Chamblon, casernes",6.59799093122,46.77796873864,BUS
"Chamblon, réservoir",6.60118003382,46.77811685574,BUS
"Chamblon, village-hôpital",6.60601297005,46.77866437134,BUS
"Chambrelien, La Sauge",6.81505306756,46.97376608932,BUS
"Chambrelien, gare",6.81304900071,46.9675662914,BUS
"Chambrelien, village",6.81848250105,46.96957897685,BUS
"Chamby, Brison",6.9192145427,46.45625502636,BUS
"Chamby, Chaulin",6.90848804364,46.45369548026,BUS
"Chamby, Sous Chaulin",6.90760182604,46.45248588696,BUS
"Chamby, gare",6.91412996093,46.44904392803,BUS
"Chamby, rte de Joli-Bois",6.90911407818,46.45489485419,BUS
"Chambésy, Caron",6.13792417421,46.24457258984,BUS
"Chambésy, Centre sportif",6.14071260234,46.24692619781,BUS
"Chambésy, Fontaine",6.14064418478,46.24307442742,BUS
"Chambésy, Foretaille",6.1344771188,46.24447884546,BUS
"Chambésy, Le Reposoir",6.14942835875,46.23222433313,BUS
"Chambésy, Pierrière",6.14846506939,46.23776227724,BUS
"Chambésy, Plage du Vengeron",6.15197578728,46.24587618983,BUS
"Chambésy, Ravin",6.14314703676,46.24517429684,BUS
"Chambésy, gare",6.14724063243,46.2432310417,BUS
"Chambésy, place",6.14365009332,46.24184428827,BUS
Chamoille (Sembrancher),7.15451447779,46.05971650702,BUS
"Chamoson, La Tour",7.22150751338,46.20344459486,BUS
"Chamoson, Palud",7.22273105932,46.19876023337,BUS
"Chamoson, Pierre-Olivier",7.23485336617,46.20306477874,BUS
"Chamoson, Plantys",7.22800799809,46.19762780198,BUS
"Chamoson, Tsavez",7.2199658626,46.20663505289,BUS
"Chamoson, cimetière",7.2284252414,46.20361066896,BUS
"Chamoson, poste",7.22579082912,46.20142877177,BUS
"Chamoson, école",7.22325527926,46.20177648064,BUS
"Chamoson, église",7.22572481638,46.20174349343,BUS
"Chamoson-St-Pierre-de-C., gare",7.2399986653,46.18841114323,BUS
Champ-Fahy,7.07752459955,47.07689233493,BUS
"Champ-du-Moulin, gare",6.77474352987,46.95974558052,BUS
"Champagne, Chèzeaux",6.65672,46.8311,BUS
"Champagne, Le Moulin",6.66044226547,46.82662977842,BUS
"Champagne, collège",6.65942736677,46.8315435477,BUS
"Champex, Lac",7.11642762504,46.0302881423,BUS
"Champex, Le Signal",7.12038358904,46.02738487649,BUS
"Champex, d'en-Bas",7.09294960268,46.04641029371,BUS
"Champex, d'en-Haut",7.10283355766,46.03573557648,BUS
"Champex, piscine",7.12008192011,46.0259717212,BUS
"Champex, télé",7.10673297276,46.03169917721,BUS
"Champex-Lac, Jardin alpin",7.11233041364,46.03135933143,BUS
"Champfèr, Guardalej",9.81048786826,46.47743010964,BUS
"Champfèr, Schulhaus",9.81315369118,46.4781079824,BUS
Champlan,7.37072970207,46.2459135005,BUS
Champlönch P1,10.16658992841,46.67982885567,BUS
Champmartin,6.99777631111,46.94058737609,BUS
"Champoussin, Les Esserts",6.86721225815,46.2099588422,BUS
"Champoussin, téléski Champeys",6.86582767844,46.20609260394,BUS
"Champoussin, village",6.8636368903,46.20742182973,BUS
Champsec,7.24089651829,46.05787279613,BUS
"Champsec, Téléphérique",7.24719834104,46.0576738694,BUS
"Champtauroz, église",6.78760405261,46.7602644945,BUS
"Champvent, Croix fédérale",6.57265852355,46.78285360414,BUS
"Champvent, Le Battoir",6.56869695315,46.78231228256,BUS
"Champvent, village",6.57482346339,46.78371478635,BUS
"Champéry, gare",6.87063502956,46.17506336115,BUS
"Champéry-Village, gare",6.87393739293,46.18126907953,BUS
"Chamues-ch, Müsella",9.9306069928,46.57527358692,BUS
"Chamues-ch, plaz",9.93430890658,46.5732009976,BUS
"Chancy, Les Bouveries",5.97517106178,46.15121044598,BUS
"Chancy, Raclerets",5.97224255395,46.14975421037,BUS
"Chancy, douane",5.96581959967,46.14450148491,BUS
"Chancy, usine",5.98118977418,46.15664920751,BUS
"Chancy, village",5.96997879944,46.15019606371,BUS
"Chandolin, Les Litettes",7.60029227692,46.25118156444,BUS
"Chandolin, poste",7.59701434741,46.25213071929,BUS
"Chandolin, télésiège",7.60428811534,46.24755057399,BUS
"Chandon, village",7.0469211715,46.83860032579,BUS
"Chandossel, village",7.08399708187,46.88735652559,BUS
Changins,6.23491899575,46.40029246647,BUS
"Chanéaz, village",6.74230935537,46.72914107479,BUS
"Chapella, La Resgia",10.00874890893,46.63295689559,BUS
Chapelle (Glâne),6.83434281334,46.58683732128,BUS
"Chapelle-sur-Moudon, La Combe",6.71552150852,46.66640785381,BUS
"Chapelle-sur-Moudon, Mulles",6.73844505201,46.67319024037,BUS
"Chapelle-sur-Moudon, poste",6.7369818001,46.66813454162,BUS
Chappelbodenbrücke,8.06766929948,47.0302825934,BUS
"Chardonne, funi",6.83290547221,46.47688564616,BUS
"Chardonne, rte de Châtel",6.83716074992,46.47713321177,BUS
"Chardonney, village",6.71282825726,46.64418880398,BUS
"Charmey (G), Escaliers du Mont",7.19993356766,46.563074075,BUS
"Charmey (G), Rouvènes Derrière",7.19448134036,46.57473876155,BUS
"Charmey (G), Rouvènes Devant",7.19550152701,46.58281002059,BUS
"Charmey (Gruyère), Corbettaz",7.15888586137,46.62052139453,BUS
"Charmey (Gruyère), Fin Hugon",7.19828204509,46.5883032756,BUS
"Charmey (Gruyère), Invuettes",7.20151768131,46.59830631618,BUS
"Charmey (Gruyère), L'Ardille",7.19481988457,46.56656431917,BUS
"Charmey (Gruyère), La Tzintre",7.17244419658,46.61262361459,BUS
"Charmey (Gruyère), Le Chêne",7.16970508886,46.61479408564,BUS
"Charmey (Gruyère), Les Fornis",7.19610209322,46.60723951763,BUS
"Charmey (Gruyère), Les Planeys",7.19536406492,46.57028877913,BUS
"Charmey (Gruyère), Veitours",7.19863780255,46.59045397954,BUS
"Charmey (Gruyère), télécabine",7.16733845711,46.61813481065,BUS
"Charmey (Gruyère), village",7.1655742876,46.61847240877,BUS
"Charmey (Gruyère),La Fulateyre",7.18150900484,46.6103442152,BUS
"Charmey, Gros Mont",7.2011528345,46.55786422744,BUS
"Charmoille, Près de l'Epine",7.19975639395,47.42050113423,BUS
"Charmoille, anc. poste",7.20390893683,47.42244342751,BUS
"Charmoille, douane",7.21997641006,47.42434587571,BUS
"Charmoille, place de l'école",7.20742913624,47.42358382035,BUS
"Charmoille, village",7.21064938926,47.42362622376,BUS
"Charrat-Fully, gare",7.12654246549,46.12670435024,BUS
"Chasseral, Hôtel",7.04565699533,47.1271080021,BUS
"Chasseral, bif. Mét. de l'Isle",7.03157577684,47.1108743559,BUS
"Chasseral, col",7.03217004105,47.11934975304,BUS
Chaumont (bus),6.95748703549,47.02675160389,BUS
"Chavannes-Les-Forts, La Pierra",6.89425685399,46.65722978128,BUS
"Chavannes-Les-Forts, village",6.89737677583,46.65111375984,BUS
"Chavannes-R., Berges",6.57497126032,46.52749023086,BUS
"Chavannes-R., Blancherie",6.57889736536,46.53184300116,BUS
"Chavannes-R., Concorde",6.57432015972,46.53234319047,BUS
"Chavannes-R., Cèdres",6.57290829053,46.53015536078,BUS
"Chavannes-R., Dorigny",6.58391441406,46.52675706104,BUS
"Chavannes-R., Glycines",6.57657759985,46.53628267893,BUS
"Chavannes-R., Hôtel de Ville",6.57740510096,46.53310418594,BUS
"Chavannes-R., Mouline",6.57934556847,46.52617402195,BUS
"Chavannes-R., Plaine",6.57234850521,46.52856596753,BUS
"Chavannes-R., Plaine/collège",6.57133987354,46.52612352931,BUS
"Chavannes-R., Planta",6.5730260731,46.53419552806,BUS
"Chavannes-R., Préfaully",6.57909738419,46.53358495932,BUS
"Chavannes-R., Talluchet",6.58344729012,46.52865445695,BUS
"Chavannes-de-B., Champs-Blancs",6.16638221696,46.33840972578,BUS
"Chavannes-de-B., centre comm.",6.15611980656,46.33403831664,BUS
"Chavannes-de-Bogis, douane",6.1545060491,46.34514910031,BUS
"Chavannes-de-Bogis, poste",6.16424065895,46.34718451118,BUS
"Chavannes-de-Bogis, village",6.16213008313,46.34357097929,BUS
"Chavannes-de-Bogis,La Sallivaz",6.15917420526,46.34276385538,BUS
Chavannes-des-Bois,6.13281491237,46.31474322398,BUS
"Chavannes-le-Chêne, Hôtel",6.77795111728,46.7767070976,BUS
"Chavannes-le-Veyron, St-Denis",6.45869363737,46.60727826259,BUS
"Chavannes-le-Veyron, croisée",6.45007024841,46.60933267205,BUS
"Chavannes-sous-Ors, La Fortune",6.98025203569,46.72146923901,BUS
"Chavannes-sous-Ors, centre",6.99091611721,46.72575763303,BUS
"Chavannes-sur-Moudon, Burinaux",6.82922673212,46.66698404575,BUS
"Chavannes-sur-Moudon, La Croix",6.80130633141,46.6511242974,BUS
"Chavannes-sur-Moudon, La Puçaz",6.82188881386,46.66075537876,BUS
"Chavannes-sur-Moudon, village",6.80880819322,46.65754413646,BUS
"Chavornay, gare",6.5679496224,46.71012933341,BUS
"Chavornay, route de Corcelles",6.57623456023,46.70727768041,BUS
"Cheiry, Coumin",6.85565694205,46.76045319299,BUS
"Cheiry, village",6.83948367223,46.75168842571,BUS
"Chemin, Chez-Larzes",7.10463523865,46.09156671357,BUS
"Chemin, Ecotteaux bif.",7.0802198866,46.09033184785,BUS
"Chemin, Les Frênes",7.09945717335,46.08842152361,BUS
"Chemin, Trois Limites",7.08877629286,46.08872161204,BUS
"Chemin, contour du Botzaz",7.08638274691,46.0889929981,BUS
"Chemin, sommet village",7.09968246332,46.09168760678,BUS
Chemin-Dessous,7.07946851925,46.0925153829,BUS
Chemin-Dessus,7.09258929204,46.0888683534,BUS
"Chenarlier, Le Boiron",6.92733136403,46.23133728353,BUS
"Chenarlier, Tarpa",6.93103608187,46.23408514669,BUS
"Chenarlier, école",6.92346860831,46.22822394075,BUS
"Chermignon, Diogne",7.48353896122,46.28617228355,BUS
"Chermignon, Maze",7.48055842628,46.29122894009,BUS
"Chermignon, d'en Bas",7.48332746565,46.28134171956,BUS
"Chermignon, d'en Haut",7.47540497808,46.28861296564,BUS
"Chernex, Sottex",6.91471003429,46.44114469733,BUS
"Chernex, gare",6.91016573357,46.44584097216,BUS
"Chernex, village",6.91075824693,46.4438016841,BUS
"Chernex, école",6.91400341015,46.44196362959,BUS
Chesalles-sur-Moudon,6.83472116956,46.67580486432,BUS
Chesalles-sur-Oron,6.85308872409,46.57670170423,BUS
"Cheseaux-N., Coteau des Ifs",6.66629890877,46.78070673994,BUS
"Cheseaux-N., gymnase d'Yverdon",6.66800002115,46.78033467683,BUS
"Cheseaux-Noréaz, Le Pré",6.67356125538,46.78297522922,BUS
"Cheseaux-sur-L., Bel-Air",6.60577940808,46.57848216229,BUS
"Cheseaux-sur-L., Châtelard",6.59227010491,46.57809776024,BUS
"Cheseaux-sur-L., Martheray",6.59709444848,46.58162409365,BUS
"Cheseaux-sur-L., Pâquis",6.60378487045,46.5868642069,BUS
"Cheseaux-sur-L., gare",6.60511830951,46.5841661807,BUS
"Chesières, Aiglon Collège",7.04670848214,46.30201417355,BUS
"Chesières, Chavasses",7.05092158082,46.30353464057,BUS
"Chesières, Cormanon",7.04079756757,46.30285819311,BUS
"Chesières, Cornuit",7.03529602088,46.30081388572,BUS
"Chesières, Crêt des Nex",7.04639407179,46.30415522721,BUS
"Chesières, Hôtel du Soleil",7.04288165903,46.3008350068,BUS
"Chesières, La Bercière",7.02901118224,46.30120505245,BUS
"Chesières, La Palette",7.03925098346,46.29778739319,BUS
"Chesières, La Prairie",7.03832720053,46.3019459067,BUS
"Chesières, Les Ecovets",7.02718547473,46.30234087052,BUS
"Chesières, cimetière",7.03648903287,46.29570856426,BUS
"Chessel, Grand-Bois",6.89965094981,46.35566209507,BUS
"Chessel, centre scolaire",6.89447580734,46.34961008339,BUS
"Chessel, village",6.89356531204,46.3497226419,BUS
"Chevenez, Les Moissons",7.00366409237,47.39631751371,BUS
"Chevenez, Paléo Jura",7.02061567127,47.40013090214,BUS
"Chevenez, St-Maurice",6.99646066063,47.39124426249,BUS
"Chevenez, les Barrières",6.97520521076,47.41067844661,BUS
"Chevenez, place la Grangette",7.00006623783,47.39249027158,BUS
"Chevilly, Fontaines",6.47848500291,46.64237951012,BUS
"Chevroux, Eglise",6.90690311362,46.88766723906,BUS
"Chevroux, La Motte",6.91024463254,46.88810554206,BUS
"Chevroux, port",6.90361698634,46.89089025557,BUS
"Chevroux, village",6.90583536592,46.88816600705,BUS
"Chexbres, Bellevue",6.7740976221,46.48133286682,BUS
"Chexbres, EMS La Colline",6.77712445458,46.4798122702,BUS
"Chexbres, Les Pergolas",6.77400673293,46.48448990728,BUS
"Chexbres, poste",6.77645975501,46.48198540431,BUS
"Chexbres-Village, gare",6.77878774699,46.4811713567,BUS
"Cheyres, Route d'Yverdon",6.78779850513,46.81560716895,BUS
"Cheyres, école",6.78718793998,46.81563106461,BUS
Chez-le-Baron,7.13347089853,47.34654623827,BUS
"Chez-le-Bart, Combamare",6.78226398753,46.89969350834,BUS
"Chez-le-Bart, Platanes",6.79798438604,46.90976781881,BUS
"Chez-le-Bart, poste",6.78607700965,46.90127158855,BUS
"Chiasso, Boffalora",9.02181885628,45.83818158697,BUS
"Chiasso, Centro Sportivo",9.01696175337,45.83508519646,BUS
"Chiasso, Chiesa",9.02677283576,45.83456671675,BUS
"Chiasso, Crocione",9.01779336153,45.83427959293,BUS
"Chiasso, Municipio",9.02793745518,45.83522500928,BUS
"Chiasso, Piazza Indipendenza",9.03120098574,45.83325335052,BUS
